accident_index,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_highway,1st_road_class,1st_road_number,road_type,speed_limit,junction_detail,junction_control,2nd_road_class,2nd_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident
2018950001478,325120,673800,-3.200689,55.951367,95,3,1,1,01/11/2018,5,00:30:00,923,S12000036,3,8,3,20,0,-1,-1,0,0,0,4,2,2,0,0,1,1
2018950001481,327250,671060,-3.165848,55.927082,95,3,2,2,01/11/2018,5,15:15:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1
2018950001482,325970,674130,-3.187171,55.954463,95,3,1,1,01/11/2018,5,17:10:00,923,S12000036,3,900,6,20,3,2,6,0,0,4,4,1,1,0,0,1,1
2018950001483,323230,673190,-3.230773,55.94559,95,3,2,1,01/11/2018,5,18:10:00,923,S12000036,3,8,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,2
2018950001484,325710,673290,-3.191102,55.946878,95,3,2,1,30/10/2018,3,20:05:00,923,S12000036,5,0,6,30,0,-1,-1,0,0,0,4,8,2,0,0,1,1
2018950001486,326130,674520,-3.184717,55.957991,95,3,2,1,01/11/2018,5,10:50:00,923,S12000036,6,0,1,20,1,4,3,1,0,0,1,1,1,0,0,1,2
2018950001487,327030,676570,-3.170862,55.976543,95,2,1,1,02/11/2018,6,19:10:00,923,S12000036,3,199,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1
2018950001490,323620,671020,-3.223914,55.926159,95,3,2,1,02/11/2018,6,09:05:00,923,S12000036,6,0,6,20,3,2,6,0,0,5,1,1,2,0,0,1,1
2018950001491,326880,675990,-3.173107,55.97131,95,1,1,1,02/11/2018,6,13:18:00,923,S12000036,3,901,6,20,0,-1,-1,0,0,8,1,1,1,0,0,1,1
2018950001493,323040,674200,-3.234103,55.954631,95,3,2,1,31/10/2018,4,09:00:00,923,S12000036,3,90,6,20,7,4,-1,-1,2,0,1,1,1,0,0,1,2
2018950001498,322510,674970,-3.24281,55.961462,95,3,2,1,02/11/2018,6,15:30:00,923,S12000036,3,902,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2
2018950001500,330870,672900,-3.108401,55.944145,95,3,1,1,31/10/2018,4,16:17:00,923,S12000036,3,1,6,30,9,4,6,0,0,0,1,9,1,0,0,1,2
2018950001501,321510,674840,-3.258785,55.960132,95,2,2,1,04/11/2018,1,15:15:00,923,S12000036,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1
2018950001506,318588,670395,-3.304231,55.919718,95,3,2,2,02/11/2018,6,09:59:00,923,S12000036,3,720,3,50,5,4,3,71,0,0,1,1,2,0,0,1,1
2018950001507,326380,674900,-3.180818,55.961443,95,2,2,1,06/11/2018,3,10:05:00,923,S12000036,3,900,6,20,9,4,6,0,0,5,1,1,1,0,0,1,1
2018950001511,326090,673160,-3.184984,55.945769,95,3,1,1,06/11/2018,3,16:28:00,923,S12000036,3,7,6,20,3,4,6,0,0,8,4,1,1,4,0,1,1
2018950001512,326000,673410,-3.186493,55.948001,95,3,2,1,05/11/2018,2,20:30:00,923,S12000036,3,7,6,20,9,2,6,0,0,5,4,1,1,0,0,1,1
2018950001518,318540,674960,-3.306379,55.960714,95,3,2,1,06/11/2018,3,16:55:00,923,S12000036,3,902,6,40,7,4,3,90,0,4,4,1,1,0,0,1,1
2018950001524,326000,673410,-3.186493,55.948001,95,3,2,1,09/11/2018,6,09:40:00,923,S12000036,3,7,6,20,6,2,6,0,0,5,1,1,1,0,0,1,1
2018950001526,316690,676560,-3.336497,55.974768,95,2,1,2,09/11/2018,6,17:00:00,923,S12000036,3,90,3,70,0,-1,-1,0,0,0,6,4,1,0,0,2,1
2018950001530,330330,672870,-3.117037,55.943798,95,3,2,3,11/11/2018,1,20:25:00,923,S12000036,6,0,6,30,6,2,3,1,0,5,4,1,1,0,0,1,2
2018950001531,326178,675920,-3.184332,55.970574,95,3,2,1,24/10/2018,4,11:18:00,923,S12000036,6,0,6,20,3,4,6,0,0,0,5,1,1,0,0,1,1
2018950001540,323590,675840,-3.225762,55.96945,95,3,2,1,13/11/2018,3,13:45:00,923,S12000036,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1
2018950001541,325001,673284,-3.20245,55.946714,95,3,1,1,13/11/2018,3,14:40:00,923,S12000036,5,0,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1
2018950001545,326110,674480,-3.185026,55.957629,95,3,1,1,14/11/2018,4,13:05:00,923,S12000036,3,900,6,20,0,-1,-1,0,0,0,1,1,1,4,0,1,2
2018950001546,331100,672910,-3.104722,55.944268,95,3,2,2,15/11/2018,5,09:50:00,923,S12000036,3,1,6,40,3,2,6,0,0,4,1,1,1,0,0,1,1
2018950001547,326135,673085,-3.184243,55.945102,95,3,2,1,26/04/2018,5,18:50:00,923,S12000036,3,7,6,20,6,2,6,0,0,8,1,1,1,0,0,1,2
2018950001549,328570,672700,-3.145163,55.942012,95,3,2,1,15/11/2018,5,14:00:00,923,S12000036,5,0,6,20,3,4,6,0,0,5,1,1,1,0,0,1,1
2018950001553,329960,674080,-3.123274,55.954613,95,2,1,1,16/11/2018,6,12:10:00,923,S12000036,6,0,6,40,0,-1,-1,0,0,5,1,1,1,0,0,1,1
2018950001555,313310,677040,-3.390793,55.978481,95,3,2,1,16/11/2018,6,17:00:00,923,S12000036,3,90,3,70,0,-1,-1,0,0,0,6,4,1,0,0,2,1
2018950001556,324930,672740,-3.203435,55.941816,95,3,1,1,16/11/2018,6,18:18:00,923,S12000036,4,701,6,20,6,2,5,0,0,5,4,1,1,0,0,1,2
2018950001557,322793,674255,-3.238073,55.955086,95,3,2,1,16/11/2018,6,17:00:00,923,S12000036,3,90,6,30,9,4,6,0,0,0,4,1,1,0,0,1,1
2018950001558,328932,671643,-3.13909,55.93257,95,3,2,1,14/03/2018,4,14:40:00,923,S12000036,3,6095,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1
2018950001559,325260,674310,-3.198589,55.95597,95,3,2,1,17/11/2018,7,15:10:00,923,S12000036,5,0,6,20,6,2,6,0,0,5,1,1,1,0,0,1,1
2018950001561,327520,674340,-3.162411,55.956586,95,3,2,3,10/11/2018,7,18:47:00,923,S12000036,3,1,6,20,0,-1,-1,0,0,0,4,2,2,0,0,1,2
2018950001562,312440,672230,-3.403165,55.93512,95,3,2,1,16/11/2018,6,23:30:00,923,S12000036,6,0,6,40,3,4,6,0,0,0,4,1,1,0,0,2,1
2018950001563,329860,674390,-3.124956,55.957383,95,3,2,1,17/11/2018,7,13:09:00,923,S12000036,3,1140,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2
2018950001564,330470,673910,-3.115065,55.95316,95,3,1,1,19/11/2018,2,10:00:00,923,S12000036,4,6415,6,20,0,-1,-1,0,0,0,1,1,2,0,0,1,1
2018950001565,321910,671640,-3.251452,55.931454,95,3,2,2,16/11/2018,6,18:45:00,923,S12000036,3,71,6,30,0,-1,-1,0,0,0,6,1,1,0,0,1,1
2018950001566,321803,671521,-3.25313,55.930367,95,3,2,1,13/11/2018,3,15:45:00,923,S12000036,3,71,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2
2018950001567,NA,NA,NA,NA,95,3,2,1,19/11/2018,2,11:50:00,923,S12000036,6,0,1,20,1,2,6,0,0,0,1,1,1,0,0,3,2
2018950001568,321790,670520,-3.253047,55.921373,95,3,2,1,06/11/2018,3,17:30:00,923,S12000036,3,70,6,20,3,2,6,0,0,5,4,1,1,0,0,1,1
2018950001569,332720,673082,-3.078833,55.946043,95,3,1,1,19/11/2018,2,13:15:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1
2018950001571,318280,667800,-3.308372,55.896357,95,2,2,1,20/11/2018,3,11:14:00,923,S12000036,3,70,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1
2018950001573,322420,673180,-3.243735,55.94537,95,3,2,1,20/11/2018,3,17:06:00,923,S12000036,3,8,6,20,3,4,6,0,0,4,4,2,2,0,0,1,1
2018950001574,329600,675050,-3.129292,55.963274,95,3,3,1,20/11/2018,3,17:00:00,923,S12000036,3,199,6,40,0,-1,-1,0,0,5,1,2,2,0,0,1,1
2018950001577,325620,674830,-3.192969,55.960697,95,3,2,1,21/11/2018,4,07:45:00,923,S12000036,6,0,6,20,3,4,6,0,0,5,1,1,2,0,0,1,1
2018950001579,326970,674790,-3.17134,55.960545,95,3,1,1,21/11/2018,4,19:26:00,923,S12000036,5,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1
2018950001580,326820,672310,-3.173067,55.938245,95,3,1,1,21/11/2018,4,17:30:00,923,S12000036,6,0,6,20,0,-1,-1,0,2,5,4,1,1,0,0,1,2
2018950001582,323110,668030,-3.231221,55.899219,95,2,2,2,20/11/2018,3,15:30:00,923,S12000036,6,0,6,60,3,4,3,720,0,0,6,2,2,0,0,2,1
2018950001583,327280,671690,-3.165538,55.932745,95,3,1,1,19/11/2018,2,09:30:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,9,2,0,0,1,2
2018950001589,317770,670680,-3.317402,55.922139,95,3,2,1,23/11/2018,6,16:35:00,923,S12000036,1,8,3,70,5,4,1,8,0,0,4,1,2,0,0,2,1
2018950001593,321880,676370,-3.253305,55.973935,95,3,2,1,24/11/2018,7,15:55:00,923,S12000036,5,0,2,20,3,4,6,0,0,0,4,1,2,0,0,1,1
2018950001594,326560,675140,-3.178001,55.963626,95,3,1,1,24/11/2018,7,18:32:00,923,S12000036,3,900,6,20,3,2,6,0,0,0,4,2,2,0,0,1,1
2018950001596,319840,670160,-3.284134,55.917818,95,2,2,1,21/11/2018,4,18:54:00,923,S12000036,6,0,6,30,3,4,6,0,0,4,4,1,2,0,0,1,1
2018950001598,322459,676569,-3.244088,55.975817,95,3,1,1,22/11/2018,5,10:15:00,923,S12000036,6,0,6,20,8,4,6,0,0,0,1,1,1,0,0,1,2
2018950001599,320290,668910,-3.276567,55.906665,95,3,2,1,26/11/2018,2,08:20:00,923,S12000036,3,720,3,70,0,-1,-1,0,0,0,1,1,2,0,0,1,1
2018950001601,326000,673410,-3.186493,55.948001,95,3,2,1,26/11/2018,2,15:50:00,923,S12000036,3,7,6,20,3,4,6,0,0,5,1,1,1,0,0,1,1
2018950001602,325130,667470,-3.19877,55.894508,95,2,2,1,20/11/2018,3,09:15:00,923,S12000036,3,720,3,70,5,4,3,720,0,0,1,1,2,0,0,1,1
2018950001603,327380,669870,-3.163447,55.916412,95,2,2,3,23/11/2018,6,07:15:00,923,S12000036,5,0,6,30,3,4,6,0,0,8,4,1,2,0,0,1,1
2018950001609,329050,670150,-3.136809,55.919177,95,3,2,1,26/11/2018,2,05:00:00,923,S12000036,3,7,6,30,9,2,6,0,0,5,4,8,4,0,0,1,1
2018950001611,322790,670680,-3.237095,55.922972,95,2,1,1,22/11/2018,5,16:00:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1
2018950001612,327450,675380,-3.163812,55.965917,95,3,1,1,28/11/2018,4,12:25:00,923,S12000036,6,0,6,20,3,4,6,0,0,0,1,2,2,0,0,1,1
2018950001615,327040,674440,-3.170124,55.957412,95,3,2,1,23/11/2018,6,14:40:00,923,S12000036,5,0,6,30,7,2,3,1,0,5,1,1,1,0,0,1,1
2018950001616,324770,673190,-3.206122,55.945833,95,3,1,1,28/11/2018,4,19:25:00,923,S12000036,4,700,6,30,3,2,3,702,0,5,4,1,1,0,0,1,2
2018950001620,326554,672421,-3.177355,55.939202,95,2,1,1,28/11/2018,4,16:55:00,923,S12000036,4,1350,6,20,3,4,3,7,0,0,4,5,2,0,0,1,2
2018950001622,325000,676980,-3.203496,55.979913,95,3,2,1,29/11/2018,5,05:05:00,923,S12000036,3,901,6,20,3,4,6,0,0,0,1,2,2,0,0,1,1
2018950001625,327700,671160,-3.158675,55.928048,95,3,2,1,29/11/2018,5,16:45:00,923,S12000036,3,7,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1
2018950001626,322290,671020,-3.245192,55.925946,95,2,1,1,29/11/2018,5,20:05:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,4,5,2,0,0,1,1
2018950001631,329240,670520,-3.133866,55.922528,95,3,1,1,28/11/2018,4,12:00:00,923,S12000036,6,0,6,20,2,4,6,0,0,4,1,1,2,0,0,2,1
2018950001635,324596,672088,-3.208598,55.935907,95,2,1,1,01/12/2018,7,13:00:00,923,S12000036,6,0,6,20,6,4,3,702,0,4,1,2,2,0,0,1,1
2018950001636,322817,669596,-3.236353,55.913239,95,3,1,1,01/12/2018,7,20:35:00,923,S12000036,6,0,6,20,3,4,6,0,0,0,4,1,2,4,0,1,1
2018950001638,329150,667340,-3.134471,55.893949,95,3,3,1,30/11/2018,6,21:05:00,923,S12000036,5,0,6,60,1,4,6,0,0,0,4,2,2,0,0,2,1
2018950001640,322957,675724,-3.235868,55.968307,95,3,2,1,03/12/2018,2,22:15:00,923,S12000036,3,902,6,30,1,4,6,0,0,5,1,1,1,0,0,1,1
2018950001642,320294,668938,-3.276511,55.906917,95,3,2,1,03/12/2018,2,16:45:00,923,S12000036,3,720,3,70,0,-1,-1,0,0,0,6,1,2,0,0,1,1
2018950001643,326246,672141,-3.182208,55.936639,95,3,2,1,03/12/2018,2,19:55:00,923,S12000036,5,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1
2018950001645,329898,671754,-3.123661,55.93371,95,3,2,1,04/12/2018,3,09:05:00,923,S12000036,3,6095,6,20,0,-1,-1,0,0,0,1,8,4,0,0,1,1
2018950001651,326424,672639,-3.179495,55.94114,95,3,2,1,04/12/2018,3,19:30:00,923,S12000036,6,0,6,20,3,4,6,0,0,5,1,1,1,0,0,1,1
2018950001655,327795,674114,-3.157947,55.954597,95,3,2,1,03/12/2018,2,09:30:00,923,S12000036,6,0,1,20,2,4,6,0,0,0,1,1,2,0,0,1,1
2018950001663,325557,673928,-3.193728,55.952585,95,3,1,1,05/12/2018,4,17:10:00,923,S12000036,3,8,3,20,3,4,6,0,0,5,4,2,2,0,0,1,1
2018950001664,NA,NA,NA,NA,95,3,2,1,19/04/2018,5,14:45:00,923,S12000036,6,0,1,20,1,4,6,0,0,0,1,1,1,0,0,3,3
2018950001665,329369,675415,-3.133087,55.966518,95,3,2,1,05/12/2018,4,17:39:00,923,S12000036,3,199,6,40,3,4,6,0,0,0,4,2,2,0,0,1,1
2018950001666,325632,673890,-3.192517,55.952255,95,3,1,1,06/12/2018,5,14:18:00,923,S12000036,3,8,6,20,9,2,6,0,0,4,1,1,2,0,0,1,1
2018950001669,325339,674037,-3.197248,55.95353,95,3,1,1,06/12/2018,5,13:10:00,923,S12000036,3,8,6,20,6,2,5,0,0,5,1,1,1,0,0,1,2
2018950001672,312878,674739,-3.396968,55.957735,95,3,2,1,04/12/2018,3,07:00:00,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,4,8,4,0,0,2,1
2018950001674,330838,671722,-3.10861,55.933559,95,3,1,1,07/12/2018,6,17:45:00,923,S12000036,3,6095,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1
2018950001675,321408,671446,-3.259428,55.929629,95,3,1,1,07/12/2018,6,23:40:00,923,S12000036,3,71,6,30,0,-1,-1,0,0,0,4,5,2,0,0,1,1
2018950001676,NA,NA,NA,NA,95,3,2,1,07/12/2018,6,07:30:00,923,S12000036,3,8,1,40,1,2,3,89,0,0,1,1,2,0,0,3,1
2018950001678,319264,673117,-3.294233,55.944282,95,3,2,1,10/11/2018,7,13:20:00,923,S12000036,4,701,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2
2018950001682,324698,676742,-3.208268,55.977728,95,3,2,1,10/12/2018,2,11:10:00,923,S12000036,6,0,6,20,7,4,6,0,0,0,1,1,2,0,0,1,1
2018950001684,324191,674706,-3.215816,55.95936,95,3,1,1,10/12/2018,2,19:25:00,923,S12000036,4,900,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1
2018950001685,316844,670365,-3.332118,55.91915,95,3,3,1,10/12/2018,2,18:15:00,923,S12000036,1,8,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1
2018950001686,315187,662344,-3.356107,55.846815,95,3,2,1,09/12/2018,1,19:36:00,923,S12000036,6,0,6,40,0,-1,-1,0,0,0,4,1,2,0,0,2,1
2018950001687,326539,674485,-3.178158,55.957739,95,3,2,1,10/12/2018,2,16:45:00,923,S12000036,6,0,6,20,0,-1,6,0,0,8,4,1,1,0,0,1,1
2018950001688,324394,670517,-3.21139,55.921763,95,3,3,1,10/12/2018,2,12:45:00,923,S12000036,3,702,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1
2018950001689,325811,676960,-3.190497,55.979859,95,3,2,1,11/12/2018,3,07:45:00,923,S12000036,3,901,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1
2018950001691,327871,674239,-3.156764,55.955732,95,2,1,1,11/12/2018,3,16:00:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1
2018950001694,326429,676736,-3.180535,55.977942,95,3,1,1,12/12/2018,4,18:00:00,923,S12000036,3,901,6,20,9,4,6,0,0,5,4,1,1,0,0,1,2
2018950001698,322754,676708,-3.239402,55.977113,95,3,3,3,12/12/2018,4,17:50:00,923,S12000036,5,0,6,30,9,4,5,0,0,0,4,1,1,0,0,1,1
2018950001699,319216,670392,-3.294185,55.919797,95,3,1,1,13/12/2018,5,14:54:00,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1
2018950001703,324119,671639,-3.216105,55.931799,95,2,2,1,11/12/2018,3,17:00:00,923,S12000036,6,0,6,20,9,4,6,0,0,0,4,1,1,0,0,1,1
2018950001704,331877,672802,-3.092257,55.943409,95,2,1,2,14/12/2018,6,16:50:00,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1
2018950001706,327445,673847,-3.163479,55.952146,95,3,2,1,22/11/2018,5,15:30:00,923,S12000036,6,0,6,20,1,4,5,0,0,0,1,1,2,0,0,1,2
2018950001707,317698,672399,-3.319079,55.937567,95,3,1,2,14/12/2018,6,12:25:00,923,S12000036,6,0,1,20,1,4,6,0,0,0,1,1,1,0,0,1,1
2018950001713,323681,676673,-3.224541,55.976947,95,3,2,1,16/12/2018,1,09:30:00,923,S12000036,6,0,6,20,3,4,6,0,0,0,1,1,2,0,0,1,1
2018950001716,326244,672597,-3.182365,55.940735,95,2,1,5,17/12/2018,2,03:05:00,923,S12000036,3,700,6,20,7,2,6,0,0,4,4,1,2,0,0,1,1
2018950001717,324818,673103,-3.205329,55.945059,95,2,1,1,15/12/2018,7,23:00:00,923,S12000036,3,702,6,20,0,-1,-1,0,0,0,4,2,2,0,0,1,1
2018950001723,322691,675083,-3.239944,55.962506,95,2,1,1,14/12/2018,6,17:15:00,923,S12000036,3,902,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1
2018950001728,316124,673320,-3.344554,55.945567,95,3,1,1,07/12/2018,6,17:59:00,923,S12000036,3,8,6,40,0,-1,-1,0,0,5,4,1,2,0,0,2,1
2018950001729,326219,672569,-3.182757,55.94048,95,2,2,1,19/08/2018,1,12:50:00,923,S12000036,6,0,6,20,3,4,5,0,0,0,1,1,1,0,0,1,1
2018950001730,319803,673994,-3.285867,55.95225,95,3,1,1,17/12/2018,2,14:30:00,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1
2018950001731,317852,672123,-3.31653,55.935114,95,3,2,2,19/12/2018,4,11:50:00,923,S12000036,6,0,6,20,3,2,6,0,0,5,1,1,2,0,0,1,1
2018950001733,326044,673512,-3.185817,55.948924,95,3,1,1,20/12/2018,5,18:20:00,923,S12000036,5,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1
2018950001739,329977,671290,-3.122276,55.929553,95,3,1,1,19/12/2018,4,16:30:00,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,4,9,2,0,0,1,2
2018950001740,321227,671490,-3.262337,55.929994,95,3,2,1,21/12/2018,6,21:14:00,923,S12000036,6,0,6,20,8,4,-1,-1,0,0,1,1,1,0,0,1,1
2018950001741,317936,670829,-3.314792,55.923506,95,3,2,1,22/12/2018,7,12:30:00,923,S12000036,1,8,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1
2018950001745,327160,670366,-3.1671,55.920834,95,3,2,1,28/11/2018,4,07:45:00,923,S12000036,3,701,6,30,0,-1,-1,0,0,0,4,9,1,0,0,1,2
2018950001749,326660,675296,-3.176442,55.965043,95,3,1,1,19/12/2018,4,18:30:00,923,S12000036,3,900,6,20,3,4,6,0,2,1,4,8,2,0,0,1,1
2018950001750,326644,676501,-3.177027,55.975864,95,3,2,1,23/12/2018,1,19:54:00,923,S12000036,3,902,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1
2018950001751,323629,675858,-3.225143,55.969618,95,3,2,1,21/12/2018,6,15:40:00,923,S12000036,6,0,6,30,3,2,6,0,0,5,4,1,2,0,0,1,2
2018950001756,328335,666927,-3.14739,55.890119,95,3,2,1,26/12/2018,4,18:30:00,923,S12000036,3,720,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1
2018950001758,NA,NA,NA,NA,95,2,2,3,28/12/2018,6,18:50:00,923,S12000036,3,720,7,70,5,4,3,720,0,0,6,1,2,0,0,3,1
2018950001759,NA,NA,NA,NA,95,3,1,2,29/12/2018,7,12:00:00,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,3,1
2018950001760,325569,673944,-3.19354,55.952731,95,2,1,1,29/12/2018,7,08:15:00,923,S12000036,6,0,7,20,3,2,3,8,0,5,1,4,1,0,0,1,1
2018950001762,312497,675314,-3.403255,55.96283,95,3,2,2,29/12/2018,7,11:56:00,923,S12000036,4,800,6,50,9,4,-1,-1,0,0,1,1,1,0,0,2,1
2018950001765,314684,666476,-3.36544,55.88384,95,3,1,2,29/12/2018,7,21:00:00,923,S12000036,3,70,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1
2018950001766,320340,670833,-3.276335,55.923946,95,3,2,1,05/12/2018,4,18:50:00,923,S12000036,6,0,6,20,3,4,6,0,0,0,4,9,1,0,0,1,1
201895T000006,326060,674420,-3.18581,55.957082,95,3,1,1,01/01/2018,2,02:30:00,923,S12000036,3,900,6,20,3,4,3,900,0,5,1,1,2,0,0,1,1
201895T000029,322070,674540,-3.249731,55.957529,95,3,1,1,04/01/2018,5,18:30:00,923,S12000036,3,90,6,40,6,2,6,0,0,5,4,2,2,0,0,1,1
201895T000062,322416,673178,-3.243799,55.945351,95,3,2,1,01/11/2018,5,09:50:00,923,S12000036,3,8,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2
201895T000104,NA,NA,NA,NA,95,3,2,1,11/12/2018,3,18:10:00,923,S12000036,4,701,6,20,6,2,5,0,0,5,4,2,2,0,0,3,1
